step,event,reason,promote_fail_reason,shadow_size,eligible_cnt,promoted,cutoff_surprise
1049,RB_SKIP,shadow_too_small,-,7,0,0,-
1097,RB_SKIP,shadow_too_small,-,7,0,0,-
1149,RB_SKIP,shadow_too_small,-,7,0,0,-
1199,RB_SKIP,shadow_too_small,-,7,0,0,-
1249,RB_SKIP,shadow_too_small,-,7,0,0,-
1299,RB_SKIP,shadow_too_small,-,7,0,0,-
1349,RB_SKIP,shadow_too_small,-,7,0,0,-
1399,RB_SKIP,shadow_too_small,-,7,0,0,-
1449,RB_SKIP,shadow_too_small,-,7,0,0,-
1499,RB_SKIP,shadow_too_small,-,7,0,0,-
1548,RB_SKIP,shadow_too_small,-,7,0,0,-
1599,RB_SKIP,shadow_too_small,-,7,0,0,-
1649,RB_SKIP,shadow_too_small,-,7,0,0,-
1045,RB_SKIP,shadow_too_small,-,4,0,0,-
1099,RB_SKIP,shadow_too_small,-,15,0,0,-
1149,RB_START,32,55,55,0.08106541633605957,0.08106541633605957,0.1363439628803215,1,6,12,0.33,0
1149,RB_DONE,6,6,6,6,1,1,6,0,0.33,0.08106541633605957,0.1363439628803215,-
1196,RB_START,55,55,55,0.07892215251922607,0.07892215251922607,0.09407298195072622,1,6,12,0.33,0
1196,RB_DONE,6,6,6,6,1,1,6,0,0.33,0.07892215251922607,0.09407298195072622,-
1249,RB_START,81,55,55,0.06798148155212402,0.06798148155212402,0.07369208796977832,2,6,12,0.33,0
1249,RB_DONE,6,6,6,6,2,2,6,0,0.33,0.06798148155212402,0.07369208796977832,-
1299,RB_START,54,55,55,0.06180989742279053,0.06180989742279053,0.06819938598045344,6,6,14,0.33,0
1299,RB_DONE,6,6,6,6,6,6,6,0,0.33,0.06180989742279053,0.06819938598045344,-
1349,RB_START,72,55,55,0.04990285634994507,0.04990285634994507,0.05347013535587322,3,6,14,0.33,0
1349,RB_DONE,6,6,6,6,3,3,6,0,0.33,0.04990285634994507,0.05347013535587322,-
1397,RB_START,95,55,55,0.03766202926635742,0.03766202926635742,0.04394547945061168,3,6,14,0.33,0
1397,RB_DONE,6,6,6,6,3,3,6,0,0.33,0.03766202926635742,0.04394547945061168,-
1449,RB_START,67,55,55,0.027713239192962646,0.027713239192962646,0.03571528528930108,2,6,14,0.33,0
1449,RB_DONE,6,6,6,6,2,2,6,0,0.33,0.027713239192962646,0.03571528528930108,-
1498,RB_START,95,55,55,0.0270654559135437,0.0270654559135437,0.034647746569793574,4,6,13,0.33,0
1498,RB_DONE,6,6,6,6,4,4,6,0,0.33,0.0270654559135437,0.034647746569793574,-
1549,RB_START,64,55,55,0.03390097618103027,0.03390097618103027,0.040346160649916765,8,6,13,0.33,0
1549,RB_DONE,6,6,6,6,8,8,6,0,0.33,0.03390097618103027,0.040346160649916765,-
1596,RB_START,83,55,55,0.029454946517944336,0.029454946517944336,0.03815392187316595,5,6,14,0.33,0
1596,RB_DONE,6,6,6,6,5,5,6,0,0.33,0.029454946517944336,0.03815392187316595,-
1648,RB_START,57,55,55,0.02637922763824463,0.02637922763824463,0.03371994044316097,3,6,14,0.33,0
1648,RB_DONE,6,6,6,6,3,3,6,0,0.33,0.02637922763824463,0.03371994044316097,-
1698,RB_START,80,55,55,0.021370410919189453,0.021370410919189453,0.03146616171736528,5,6,14,0.33,0
1698,RB_DONE,6,6,6,6,5,5,6,0,0.33,0.021370410919189453,0.03146616171736528,-
1749,RB_START,51,55,55,0.02319037914276123,0.02319037914276123,0.04398425372769641,7,6,14,0.33,0
1749,RB_DONE,6,6,6,6,7,7,6,0,0.33,0.02319037914276123,0.04398425372769641,-
1799,RB_START,73,55,55,0.019663333892822266,0.019663333892822266,0.02570144051657621,4,6,14,0.33,0
1799,RB_DONE,6,6,6,6,4,4,6,0,0.33,0.019663333892822266,0.02570144051657621,-
1849,RB_START,94,55,55,0.01744389533996582,0.01744389533996582,0.023266548120492603,4,6,14,0.33,0
